"";"Statistik_Code";"Statistik_Label";"Zeit_Code";"Zeit_Label";"Zeit";"X1_Merkmal_Code";"X1_Merkmal_Label";"X1_Auspraegung_Code";"X1_Auspraegung_Label";"X2_Merkmal_Code";"X2_Merkmal_Label";"X2_Auspraegung_Code";"X2_Auspraegung_Label";"BEV001__Lebendgeborene__Anzahl"
"325";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"GESM";"männlich";13792
"326";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"GESW";"weiblich";13214
"327";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"";"Insgesamt";27006
"328";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"GESM";"männlich";8326
"329";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"GESW";"weiblich";7826
"330";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"";"Insgesamt";16152
"331";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"GESM";"männlich";14714
"332";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"GESW";"weiblich";14052
"333";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"";"Insgesamt";28766
"334";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"GESM";"männlich";7756
"335";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"GESW";"weiblich";7509
"336";12612;"Statistik der Geburten";"JAHR";"Jahr";1996;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"";"Insgesamt";15265
"337";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"GESM";"männlich";59724
"338";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"GESW";"weiblich";56695
"339";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"";"Insgesamt";116419
"340";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"GESM";"männlich";66876
"341";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"GESW";"weiblich";63641
"342";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"";"Insgesamt";130517
"343";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"GESM";"männlich";15697
"344";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"GESW";"weiblich";14672
"345";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"";"Insgesamt";30369
"346";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"GESM";"männlich";8365
"347";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"GESW";"weiblich";8005
"348";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"";"Insgesamt";16370
"349";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"GESM";"männlich";3420
"350";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"GESW";"weiblich";3224
"351";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"";"Insgesamt";6644
"352";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"GESM";"männlich";8715
"353";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"GESW";"weiblich";8255
"354";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"";"Insgesamt";16970
"355";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"GESM";"männlich";32434
"356";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"GESW";"weiblich";30690
"357";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"";"Insgesamt";63124
"358";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"GESM";"männlich";6264
"359";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"GESW";"weiblich";5782
"360";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"";"Insgesamt";12046
"361";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"GESM";"männlich";43866
"362";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"GESW";"weiblich";42041
"363";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"";"Insgesamt";85907
"364";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"GESM";"männlich";97900
"365";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"GESW";"weiblich";92486
"366";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"";"Insgesamt";190386
"367";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"GESM";"männlich";21387
"368";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"GESW";"weiblich";20290
"369";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"";"Insgesamt";41677
"370";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"GESM";"männlich";5086
"371";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"GESW";"weiblich";4901
"372";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"";"Insgesamt";9987
"373";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"GESM";"männlich";14819
"374";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"GESW";"weiblich";14189
"375";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"";"Insgesamt";29008
"376";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"GESM";"männlich";8955
"377";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"GESW";"weiblich";8239
"378";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"";"Insgesamt";17194
"379";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"GESM";"männlich";15085
"380";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"GESW";"weiblich";13995
"381";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"";"Insgesamt";29080
"382";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"GESM";"männlich";8413
"383";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"GESW";"weiblich";8062
"384";12612;"Statistik der Geburten";"JAHR";"Jahr";1997;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"";"Insgesamt";16475
"385";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"GESM";"männlich";57010
"386";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"GESW";"weiblich";54046
"387";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"";"Insgesamt";111056
"388";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"GESM";"männlich";65047
"389";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"GESW";"weiblich";61482
"390";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"";"Insgesamt";126529
"391";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"GESM";"männlich";15183
"392";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"GESW";"weiblich";14429
"393";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"";"Insgesamt";29612
"394";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"GESM";"männlich";8836
"395";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"GESW";"weiblich";8310
"396";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"";"Insgesamt";17146
"397";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"GESM";"männlich";3258
"398";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"GESW";"weiblich";3102
"399";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"";"Insgesamt";6360
"400";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"GESM";"männlich";8228
"401";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"GESW";"weiblich";8007
"402";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"";"Insgesamt";16235
"403";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"GESM";"männlich";31087
"404";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"GESW";"weiblich";29480
"405";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"";"Insgesamt";60567
"406";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"GESM";"männlich";6212
"407";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"GESW";"weiblich";6034
"408";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"";"Insgesamt";12246
"409";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"GESM";"männlich";42246
"410";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"GESW";"weiblich";39961
"411";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"";"Insgesamt";82207
"412";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"GESM";"männlich";93731
"413";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"GESW";"weiblich";88556
"414";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"";"Insgesamt";182287
"415";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"GESM";"männlich";20244
"416";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"GESW";"weiblich";19395
"417";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"";"Insgesamt";39639
"418";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"GESM";"männlich";4674
"419";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"GESW";"weiblich";4437
"420";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"";"Insgesamt";9111
"421";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"GESM";"männlich";15467
"422";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"GESW";"weiblich";14723
"423";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"";"Insgesamt";30190
"424";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"GESM";"männlich";8969
"425";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"GESW";"weiblich";8544
"426";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"";"Insgesamt";17513
"427";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"GESM";"männlich";14232
"428";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"GESW";"weiblich";13497
"429";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"";"Insgesamt";27729
"430";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"GESM";"männlich";8441
"431";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"GESW";"weiblich";8166
"432";12612;"Statistik der Geburten";"JAHR";"Jahr";1998;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"";"Insgesamt";16607
"433";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"GESM";"männlich";55794
"434";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"GESW";"weiblich";52179
"435";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"";"Insgesamt";107973
"436";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"GESM";"männlich";63715
"437";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"GESW";"weiblich";59529
"438";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"";"Insgesamt";123244
"439";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"GESM";"männlich";15212
"440";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"GESW";"weiblich";14644
"441";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"";"Insgesamt";29856
"442";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"GESM";"männlich";9145
"443";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"GESW";"weiblich";8783
"444";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"";"Insgesamt";17928
"445";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"GESM";"männlich";3091
"446";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"GESW";"weiblich";3005
"447";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";4;"Bremen";"GES";"Geschlecht";"";"Insgesamt";6096
"448";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"GESM";"männlich";8226
"449";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"GESW";"weiblich";7808
"450";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";2;"Hamburg";"GES";"Geschlecht";"";"Insgesamt";16034
"451";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"GESM";"männlich";30322
"452";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"GESW";"weiblich";28674
"453";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";6;"Hessen";"GES";"Geschlecht";"";"Insgesamt";58996
"454";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"GESM";"männlich";6466
"455";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"GESW";"weiblich";6123
"456";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";13;"Mecklenburg-Vorpommern";"GES";"Geschlecht";"";"Insgesamt";12589
"457";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"GESM";"männlich";41429
"458";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"GESW";"weiblich";39054
"459";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";3;"Niedersachsen";"GES";"Geschlecht";"";"Insgesamt";80483
"460";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"GESM";"männlich";90504
"461";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"GESW";"weiblich";86074
"462";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";5;"Nordrhein-Westfalen";"GES";"Geschlecht";"";"Insgesamt";176578
"463";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"GESM";"männlich";19541
"464";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"GESW";"weiblich";18649
"465";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";7;"Rheinland-Pfalz";"GES";"Geschlecht";"";"Insgesamt";38190
"466";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"GESM";"männlich";4493
"467";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"GESW";"weiblich";4448
"468";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";10;"Saarland";"GES";"Geschlecht";"";"Insgesamt";8941
"469";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"GESM";"männlich";16115
"470";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"GESW";"weiblich";15268
"471";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";14;"Sachsen";"GES";"Geschlecht";"";"Insgesamt";31383
"472";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"GESM";"männlich";9426
"473";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"GESW";"weiblich";8750
"474";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";15;"Sachsen-Anhalt";"GES";"Geschlecht";"";"Insgesamt";18176
"475";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"GESM";"männlich";14040
"476";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"GESW";"weiblich";13311
"477";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";1;"Schleswig-Holstein";"GES";"Geschlecht";"";"Insgesamt";27351
"478";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"GESM";"männlich";8777
"479";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"GESW";"weiblich";8149
"480";12612;"Statistik der Geburten";"JAHR";"Jahr";1999;"DLAND";"Bundesländer";16;"Thüringen";"GES";"Geschlecht";"";"Insgesamt";16926
"481";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"GESM";"männlich";54399
"482";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"GESW";"weiblich";51783
"483";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";8;"Baden-Württemberg";"GES";"Geschlecht";"";"Insgesamt";106182
"484";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"GESM";"männlich";61673
"485";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"GESW";"weiblich";59092
"486";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";9;"Bayern";"GES";"Geschlecht";"";"Insgesamt";120765
"487";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"GESM";"männlich";15202
"488";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"GESW";"weiblich";14493
"489";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";11;"Berlin";"GES";"Geschlecht";"";"Insgesamt";29695
"490";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"GESM";"männlich";9461
"491";12612;"Statistik der Geburten";"JAHR";"Jahr";2000;"DLAND";"Bundesländer";12;"Brandenburg";"GES";"Geschlecht";"GESW";"weiblich";8983
