Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;BEV001__Lebendgeborene__Anzahl
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;38641
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;35556
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;34030
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;35475
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;34625
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;33387
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;36525
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;34694
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT05;Mai;35316
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT06;Juni;35107
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT07;Juli;37082
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT08;August;36310
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT09;September;36353
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT10;Oktober;34215
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT11;November;32361
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT12;Dezember;33585
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;71624
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;68711
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;74269
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;71802
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;72339
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;71914
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;76468
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;74757
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT09;September;74994
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT10;Oktober;69771
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT11;November;66391
12612;Statistik der Geburten;JAHR;Jahr;1981;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT12;Dezember;69060
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT01;Januar;36996
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT02;Februar;34498
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT03;März;38619
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT04;April;36338
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT05;Mai;36708
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT06;Juni;37219
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT07;Juli;39211
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT08;August;38428
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;38425
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;36466
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;34186
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;35665
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;35017
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;32682
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;36486
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;34198
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT05;Mai;34472
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT06;Juni;34971
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT07;Juli;36843
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT08;August;35879
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT09;September;36552
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT10;Oktober;34919
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT11;November;33057
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT12;Dezember;33440
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;72013
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;67180
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;75105
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;70536
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;71180
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;72190
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;76054
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;74307
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT09;September;74977
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT10;Oktober;71385
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT11;November;67243
12612;Statistik der Geburten;JAHR;Jahr;1982;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT12;Dezember;69105
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT01;Januar;35742
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT02;Februar;33739
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT03;März;37050
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT04;April;34954
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT05;Mai;36971
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT06;Juni;35917
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT07;Juli;36966
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT08;August;37097
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;36330
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;34336
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;33009
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;33328
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;33820
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;32238
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;35237
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;32769
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT05;Mai;34876
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT06;Juni;33971
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT07;Juli;34899
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT08;August;35192
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT09;September;34574
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT10;Oktober;32529
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT11;November;30721
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT12;Dezember;31668
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;69562
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;65977
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;72287
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;67723
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;71847
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;69888
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;71865
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;72289
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT09;September;70904
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT10;Oktober;66865
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT11;November;63730
12612;Statistik der Geburten;JAHR;Jahr;1983;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT12;Dezember;64996
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT01;Januar;33903
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT02;Februar;33697
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT03;März;36079
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT04;April;33779
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT05;Mai;35880
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT06;Juni;34591
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT07;Juli;36793
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT08;August;36392
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;35241
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;34754
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;33093
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;33045
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;32113
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;31993
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;34306
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;31884
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT05;Mai;33576
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT06;Juni;32810
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT07;Juli;34858
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT08;August;34426
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT09;September;33885
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT10;Oktober;33029
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT11;November;31093
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT12;Dezember;31072
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;66016
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;65690
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;70385
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;65663
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;69456
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;67401
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;71651
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;70818
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT09;September;69126
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT10;Oktober;67783
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT11;November;64186
12612;Statistik der Geburten;JAHR;Jahr;1984;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT12;Dezember;64117
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT01;Januar;35238
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT02;Februar;32443
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT03;März;36463
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT04;April;34842
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT05;Mai;36220
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT06;Juni;33609
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT07;Juli;37041
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT08;August;35886
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;35985
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;35038
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;32239
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;32244
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;33494
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;30675
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;34468
12612;Statistik der Geburten;JAHR;Jahr;1985;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;33341
