"";"Statistik_Code";"Statistik_Label";"Zeit_Code";"Zeit_Label";"Zeit";"X1_Merkmal_Code";"X1_Merkmal_Label";"X1_Auspraegung_Code";"X1_Auspraegung_Label";"X2_Merkmal_Code";"X2_Merkmal_Label";"X2_Auspraegung_Code";"X2_Auspraegung_Label";"X3_Merkmal_Code";"X3_Merkmal_Label";"X3_Auspraegung_Code";"X3_Auspraegung_Label";"BEV001__Lebendgeborene__Anzahl"
"739";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT07";"Juli";44141
"740";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT08";"August";41540
"741";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT09";"September";39898
"742";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT10";"Oktober";38562
"743";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT11";"November";38889
"744";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT12";"Dezember";42962
"745";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT01";"Januar";89656
"746";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT02";"Februar";85069
"747";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT03";"März";95800
"748";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT04";"April";91249
"749";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT05";"Mai";91756
"750";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT06";"Juni";89058
"751";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT07";"Juli";90423
"752";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT08";"August";85095
"753";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT09";"September";82059
"754";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT10";"Oktober";79460
"755";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT11";"November";80283
"756";12612;"Statistik der Geburten";"JAHR";"Jahr";1970;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT12";"Dezember";87829
"757";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT01";"Januar";45369
"758";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT02";"Februar";42462
"759";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT03";"März";48058
"760";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT04";"April";45463
"761";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT05";"Mai";46004
"762";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT06";"Juni";43373
"763";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT07";"Juli";44381
"764";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT08";"August";42007
"765";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT09";"September";43021
"766";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT10";"Oktober";40968
"767";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT11";"November";40128
"768";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT12";"Dezember";40127
"769";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT01";"Januar";43160
"770";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT02";"Februar";40565
"771";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT03";"März";45252
"772";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT04";"April";42441
"773";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT05";"Mai";43160
"774";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT06";"Juni";41014
"775";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT07";"Juli";41816
"776";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT08";"August";39898
"777";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT09";"September";40379
"778";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT10";"Oktober";38658
"779";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT11";"November";37685
"780";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT12";"Dezember";38007
"781";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT01";"Januar";88529
"782";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT02";"Februar";83027
"783";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT03";"März";93310
"784";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT04";"April";87904
"785";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT05";"Mai";89164
"786";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT06";"Juni";84387
"787";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT07";"Juli";86197
"788";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT08";"August";81905
"789";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT09";"September";83400
"790";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT10";"Oktober";79626
"791";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT11";"November";77813
"792";12612;"Statistik der Geburten";"JAHR";"Jahr";1971;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT12";"Dezember";78134
"793";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT01";"Januar";42287
"794";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT02";"Februar";40865
"795";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT03";"März";43491
"796";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT04";"April";40724
"797";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT05";"Mai";42112
"798";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT06";"Juni";40674
"799";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT07";"Juli";40168
"800";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT08";"August";36897
"801";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT09";"September";35228
"802";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT10";"Oktober";34205
"803";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT11";"November";33144
"804";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT12";"Dezember";33677
"805";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT01";"Januar";40091
"806";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT02";"Februar";38281
"807";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT03";"März";41124
"808";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT04";"April";38830
"809";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT05";"Mai";39987
"810";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT06";"Juni";38227
"811";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT07";"Juli";37759
"812";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT08";"August";34603
"813";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT09";"September";33579
"814";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT10";"Oktober";32449
"815";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT11";"November";31366
"816";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT12";"Dezember";31889
"817";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT01";"Januar";82378
"818";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT02";"Februar";79146
"819";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT03";"März";84615
"820";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT04";"April";79554
"821";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT05";"Mai";82099
"822";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT06";"Juni";78901
"823";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT07";"Juli";77927
"824";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT08";"August";71500
"825";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT09";"September";68807
"826";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT10";"Oktober";66654
"827";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT11";"November";64510
"828";12612;"Statistik der Geburten";"JAHR";"Jahr";1972;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT12";"Dezember";65566
"829";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT01";"Januar";37084
"830";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT02";"Februar";33694
"831";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT03";"März";38035
"832";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT04";"April";35461
"833";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT05";"Mai";36693
"834";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT06";"Juni";35722
"835";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT07";"Juli";36745
"836";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT08";"August";35035
"837";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT09";"September";33977
"838";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT10";"Oktober";32855
"839";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT11";"November";31768
"840";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESM";"männlich";"MONAT";"Monate";"MONAT12";"Dezember";31830
"841";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT01";"Januar";35428
"842";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT02";"Februar";32084
"843";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT03";"März";35761
"844";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT04";"April";33830
"845";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT05";"Mai";34477
"846";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT06";"Juni";33535
"847";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT07";"Juli";34521
"848";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT08";"August";33136
"849";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT09";"September";32179
"850";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT10";"Oktober";31558
"851";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT11";"November";29877
"852";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"GESW";"weiblich";"MONAT";"Monate";"MONAT12";"Dezember";30684
"853";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT01";"Januar";72512
"854";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT02";"Februar";65778
"855";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT03";"März";73796
"856";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT04";"April";69291
"857";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT05";"Mai";71170
"858";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT06";"Juni";69257
"859";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT07";"Juli";71266
"860";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT08";"August";68171
"861";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT09";"September";66156
"862";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT10";"Oktober";64413
"863";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT11";"November";61645
"864";12612;"Statistik der Geburten";"JAHR";"Jahr";1973;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"GES";"Geschlecht";"";"Insgesamt";"MONAT";"Monate";"MONAT12";"Dezember";62514
